candidate,horizon,symbol,cutoff_at,matured_at,call,directional_correct,realised_return
ht2.vwap_reversion,5w,AAOI,2023-08-24 00:00:00+00:00,2023-09-29 00:00:00+00:00,0.0,,-0.22143363035990005
ht2.vwap_reversion,1d,AAOI,2023-09-29 00:00:00+00:00,2023-10-02 00:00:00+00:00,0.0,,0.02734732756903724
ht2.vwap_reversion,1w,AAOI,2023-09-29 00:00:00+00:00,2023-10-06 00:00:00+00:00,0.0,,-0.1722880854436527
ht2.vwap_reversion,5w,AAOI,2023-09-29 00:00:00+00:00,2023-11-03 00:00:00+00:00,0.0,,-0.13673655091042858
ht2.vwap_reversion,1d,AAOI,2023-11-03 00:00:00+00:00,2023-11-06 00:00:00+00:00,-1.0,0.0,0.023231183437285807
ht2.vwap_reversion,1w,AAOI,2023-11-03 00:00:00+00:00,2023-11-10 00:00:00+00:00,-1.0,1.0,-0.011087697249198558
ht2.vwap_reversion,5w,AAOI,2023-11-03 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0,0.0,0.9598731723970206
ht2.vwap_reversion,1d,AAOI,2023-12-11 00:00:00+00:00,2023-12-12 00:00:00+00:00,0.0,,0.0010776109018952873
ht2.vwap_reversion,1w,AAOI,2023-12-11 00:00:00+00:00,2023-12-18 00:00:00+00:00,0.0,,0.21228451764169076
ht2.vwap_reversion,5w,AAOI,2023-12-11 00:00:00+00:00,2024-01-18 00:00:00+00:00,0.0,,-0.1045257910846864
ht2.vwap_reversion,1d,AAOI,2024-01-18 00:00:00+00:00,2024-01-19 00:00:00+00:00,0.0,,-0.04873648488059046
ht2.vwap_reversion,1w,AAOI,2024-01-18 00:00:00+00:00,2024-01-25 00:00:00+00:00,0.0,,-0.01684721254553334
ht2.vwap_reversion,5w,AAOI,2024-01-18 00:00:00+00:00,2024-02-23 00:00:00+00:00,0.0,,-0.14861619109383006
ht2.vwap_reversion,1d,AAOI,2024-02-23 00:00:00+00:00,2024-02-26 00:00:00+00:00,0.0,,0.04098939500652077
ht2.vwap_reversion,1w,AAOI,2024-02-23 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.0,,0.08904595497174372
ht2.vwap_reversion,5w,AAOI,2024-02-23 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.0,,-0.01625438504854304
ht2.vwap_reversion,1d,AAOI,2024-04-01 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.0,,-0.038074693251890834
ht2.vwap_reversion,1w,AAOI,2024-04-01 00:00:00+00:00,2024-04-08 00:00:00+00:00,0.0,,-0.11135058780456075
ht2.vwap_reversion,5w,AAOI,2024-04-01 00:00:00+00:00,2024-05-06 00:00:00+00:00,0.0,,-0.14152300691317954
ht2.vwap_reversion,1d,AAOI,2024-05-06 00:00:00+00:00,2024-05-07 00:00:00+00:00,0.0,,-0.024267779621902852
ht2.vwap_reversion,1w,AAOI,2024-05-06 00:00:00+00:00,2024-05-13 00:00:00+00:00,0.0,,-0.16317990296144214
ht2.vwap_reversion,5w,AAOI,2024-05-06 00:00:00+00:00,2024-06-11 00:00:00+00:00,0.0,,-0.14895395492735608
ht2.vwap_reversion,1d,AAOI,2024-06-11 00:00:00+00:00,2024-06-12 00:00:00+00:00,0.0,,0.02654862360509913
ht2.vwap_reversion,1w,AAOI,2024-06-11 00:00:00+00:00,2024-06-18 00:00:00+00:00,0.0,,-0.012782705355523394
ht2.vwap_reversion,5w,AAOI,2024-06-11 00:00:00+00:00,2024-07-18 00:00:00+00:00,0.0,,0.02261549070903679
ht2.vwap_reversion,1d,AAOI,2024-07-18 00:00:00+00:00,2024-07-19 00:00:00+00:00,0.0,,-0.06971148599886823
ht2.vwap_reversion,1w,AAOI,2024-07-18 00:00:00+00:00,2024-07-25 00:00:00+00:00,0.0,,-0.17211538726056108
ht2.vwap_reversion,5w,AAOI,2024-07-18 00:00:00+00:00,2024-08-22 00:00:00+00:00,0.0,,-0.13173076305869025
ht2.vwap_reversion,1d,AAOI,2024-08-22 00:00:00+00:00,2024-08-23 00:00:00+00:00,0.0,,0.07530457644344102
ht2.vwap_reversion,1w,AAOI,2024-08-22 00:00:00+00:00,2024-08-29 00:00:00+00:00,0.0,,0.14064235828562932
ht2.vwap_reversion,5w,AAOI,2024-08-22 00:00:00+00:00,2024-09-27 00:00:00+00:00,0.0,,0.5210409814882622
ht2.vwap_reversion,1d,AAOI,2024-09-27 00:00:00+00:00,2024-09-30 00:00:00+00:00,0.0,,0.041863908067876654
ht2.vwap_reversion,1w,AAOI,2024-09-27 00:00:00+00:00,2024-10-04 00:00:00+00:00,0.0,,0.11831088755870556
ht2.vwap_reversion,5w,AAOI,2024-09-27 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.0,,0.22606483971779023
ht2.vwap_reversion,1d,AAOI,2024-11-01 00:00:00+00:00,2024-11-04 00:00:00+00:00,0.0,,-0.026128297510139897
ht2.vwap_reversion,1w,AAOI,2024-11-01 00:00:00+00:00,2024-11-08 00:00:00+00:00,0.0,,0.6484560556619601
ht2.vwap_reversion,5w,AAOI,2024-11-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.0,,1.1472683800335486
ht2.vwap_reversion,1d,AAOI,2024-12-09 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.0,,-0.08490043439654305
ht2.vwap_reversion,1w,AAOI,2024-12-09 00:00:00+00:00,2024-12-16 00:00:00+00:00,0.0,,-0.02959069964987282
ht2.vwap_reversion,5w,AAOI,2024-12-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,,-0.1460177187202999
ht2.vwap_reversion,1d,AAOI,2025-01-16 00:00:00+00:00,2025-01-17 00:00:00+00:00,0.0,,0.004857562498560064
ht2.vwap_reversion,1w,AAOI,2025-01-16 00:00:00+00:00,2025-01-24 00:00:00+00:00,0.0,,-0.006152805436289599
ht2.vwap_reversion,5w,AAOI,2025-01-16 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.0,,-0.11528495993178012
ht2.vwap_reversion,1d,AAOI,2025-02-24 00:00:00+00:00,2025-02-25 00:00:00+00:00,0.0,,-0.1456808047838427
ht2.vwap_reversion,1w,AAOI,2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,0.0,,-0.35139094028937523
ht2.vwap_reversion,5w,AAOI,2025-02-24 00:00:00+00:00,2025-03-31 00:00:00+00:00,0.0,,-0.43814053612973536
ht2.vwap_reversion,1d,AAOI,2025-03-31 00:00:00+00:00,2025-04-01 00:00:00+00:00,1.0,0.0,-0.01693812523911764
ht2.vwap_reversion,1w,AAOI,2025-03-31 00:00:00+00:00,2025-04-07 00:00:00+00:00,1.0,0.0,-0.268403956797747
ht2.vwap_reversion,5w,AAOI,2025-03-31 00:00:00+00:00,2025-05-06 00:00:00+00:00,1.0,0.0,-0.09185672742969819
ht2.vwap_reversion,1d,AAOI,2025-05-06 00:00:00+00:00,2025-05-07 00:00:00+00:00,0.0,,0.0028694378089735295
ht2.vwap_reversion,1w,AAOI,2025-05-06 00:00:00+00:00,2025-05-13 00:00:00+00:00,0.0,,0.4555237823737037
ht2.vwap_reversion,5w,AAOI,2025-05-06 00:00:00+00:00,2025-06-11 00:00:00+00:00,0.0,,0.1707317206659109
ht2.vwap_reversion,1d,AAOI,2025-06-11 00:00:00+00:00,2025-06-12 00:00:00+00:00,0.0,,0.03676472994420532
ht2.vwap_reversion,1w,AAOI,2025-06-11 00:00:00+00:00,2025-06-18 00:00:00+00:00,0.0,,0.21139710952529
ht2.vwap_reversion,5w,AAOI,2025-06-11 00:00:00+00:00,2025-07-18 00:00:00+00:00,0.0,,0.7542891970669838
ht2.vwap_reversion,1d,AAOI,2025-07-18 00:00:00+00:00,2025-07-21 00:00:00+00:00,0.0,,-0.013971345800052215
ht2.vwap_reversion,1w,AAOI,2025-07-18 00:00:00+00:00,2025-07-25 00:00:00+00:00,0.0,,-0.052392596715669426
ht2.vwap_reversion,5w,AAOI,2025-07-18 00:00:00+00:00,2025-08-22 00:00:00+00:00,0.0,,-0.13412498630113256
ht2.vwap_reversion,1d,AAOI,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.0,,-0.018152510944749234
ht2.vwap_reversion,1w,AAOI,2025-08-22 00:00:00+00:00,2025-08-29 00:00:00+00:00,0.0,,-0.02379992459856428
ht2.vwap_reversion,5w,AAOI,2025-08-22 00:00:00+00:00,2025-09-29 00:00:00+00:00,0.0,,0.046389656154065095
ht2.vwap_reversion,1d,AAOI,2025-09-29 00:00:00+00:00,2025-09-30 00:00:00+00:00,0.0,,-0.00038551382713758464
ht2.vwap_reversion,1w,AAOI,2025-09-29 00:00:00+00:00,2025-10-06 00:00:00+00:00,0.0,,0.30262144255406476
ht2.vwap_reversion,5w,AAOI,2025-09-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,0.0,,0.27370856728194215
ht2.vwap_reversion,1d,AAOI,2025-11-03 00:00:00+00:00,2025-11-04 00:00:00+00:00,0.0,,-0.10714288188362908
ht2.vwap_reversion,1w,AAOI,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.0,,-0.23062955896143256
ht2.vwap_reversion,5w,AAOI,2025-11-03 00:00:00+00:00,2025-12-09 00:00:00+00:00,0.0,,-0.08050852545559883
ht2.vwap_reversion,1d,AAOI,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,-1.0,0.0,0.15141542161101396
ht2.vwap_reversion,1w,AAOI,2025-12-09 00:00:00+00:00,2025-12-16 00:00:00+00:00,-1.0,1.0,-0.046741280958551346
ht2.vwap_reversion,5w,AAOI,2025-12-09 00:00:00+00:00,2026-01-15 00:00:00+00:00,-1.0,0.0,0.21790655108979107
ht2.vwap_reversion,1d,AAOI,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,0.0,,0.0010811058250632666
ht2.vwap_reversion,1w,AAOI,2026-01-15 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.0,,-0.0345945616026182
ht2.vwap_reversion,5w,AAOI,2026-01-15 00:00:00+00:00,2026-02-23 00:00:00+00:00,0.0,,0.45837835363439616
ht2.vwap_reversion,1d,AAOI,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,0.0,,0.04280951468651395
ht2.vwap_reversion,1w,AAOI,2026-02-23 00:00:00+00:00,2026-03-02 00:00:00+00:00,0.0,,0.8997406203761114
ht2.vwap_reversion,5w,AAOI,2026-02-23 00:00:00+00:00,2026-03-30 00:00:00+00:00,0.0,,0.5787621179912183
ht2.vwap_reversion,1d,AAOI,2026-03-30 00:00:00+00:00,2026-03-31 00:00:00+00:00,0.0,,-0.007043151617800558
ht2.vwap_reversion,1w,AAOI,2026-03-30 00:00:00+00:00,2026-04-07 00:00:00+00:00,0.0,,0.380913205989885
ht2.vwap_reversion,5w,AAOI,2026-03-30 00:00:00+00:00,2026-05-05 00:00:00+00:00,0.0,,1.119615003514232
ht2.vwap_reversion,1d,AAOI,2026-05-05 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.0,,-0.011242254836048127
ht2.vwap_reversion,1w,AAOI,2026-05-05 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.0,,0.04269807355788946
ht2.vwap_reversion,5w,AAOI,2026-05-05 00:00:00+00:00,2026-06-10 00:00:00+00:00,0.0,,-0.03012683292213958
ht2.vwap_reversion,1d,AAOI,2026-06-10 00:00:00+00:00,2026-06-11 00:00:00+00:00,0.0,,-0.013418637800462152
ht2.vwap_reversion,1w,AAOI,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,0.0,,-0.04448129005726076
ht2.vwap_reversion,5w,AAOI,2026-06-10 00:00:00+00:00,2026-07-17 00:00:00+00:00,0.0,,-0.41523439269794693
ht2.vwap_reversion,1d,AAOI,2026-07-17 00:00:00+00:00,2026-07-20 00:00:00+00:00,0.0,,0.005956380813827877
ht2.vwap_reversion,1w,AAOI,2026-07-17 00:00:00+00:00,2026-07-24 00:00:00+00:00,0.0,,-0.022068177476949447
ht2.vwap_reversion,5w,AAOI,2026-07-17 00:00:00+00:00,2026-08-21 00:00:00+00:00,0.0,,0.21882623993115136
ht2.vwap_reversion,1d,AAPL,2018-09-05 00:00:00+00:00,2018-09-06 00:00:00+00:00,0.0,,-0.01661742957468304
ht2.vwap_reversion,1w,AAPL,2018-09-05 00:00:00+00:00,2018-09-12 00:00:00+00:00,0.0,,-0.025565374819943032
ht2.vwap_reversion,5w,AAPL,2018-09-05 00:00:00+00:00,2018-10-10 00:00:00+00:00,0.0,,-0.0463260939410407
ht2.vwap_reversion,1d,AAPL,2018-10-10 00:00:00+00:00,2018-10-11 00:00:00+00:00,1.0,0.0,-0.0088279297055458
ht2.vwap_reversion,1w,AAPL,2018-10-10 00:00:00+00:00,2018-10-17 00:00:00+00:00,1.0,1.0,0.022324025411756043
ht2.vwap_reversion,5w,AAPL,2018-10-10 00:00:00+00:00,2018-11-14 00:00:00+00:00,1.0,0.0,-0.1336118102181696
ht2.vwap_reversion,1d,AAPL,2018-11-14 00:00:00+00:00,2018-11-15 00:00:00+00:00,0.0,,0.02467886940667685
ht2.vwap_reversion,1w,AAPL,2018-11-14 00:00:00+00:00,2018-11-21 00:00:00+00:00,0.0,,-0.05364016920221615
ht2.vwap_reversion,5w,AAPL,2018-11-14 00:00:00+00:00,2018-12-21 00:00:00+00:00,0.0,,-0.19309408244494708
ht2.vwap_reversion,1d,AAPL,2018-12-21 00:00:00+00:00,2018-12-24 00:00:00+00:00,1.0,0.0,-0.025874117811339414
ht2.vwap_reversion,1w,AAPL,2018-12-21 00:00:00+00:00,2018-12-31 00:00:00+00:00,1.0,1.0,0.04650709444729828
ht2.vwap_reversion,5w,AAPL,2018-12-21 00:00:00+00:00,2019-01-30 00:00:00+00:00,1.0,1.0,0.0963312438801398
ht2.vwap_reversion,1d,AAPL,2019-01-30 00:00:00+00:00,2019-01-31 00:00:00+00:00,-1.0,0.0,0.007201114224681282
ht2.vwap_reversion,1w,AAPL,2019-01-30 00:00:00+00:00,2019-02-06 00:00:00+00:00,-1.0,0.0,0.05440248941927672
ht2.vwap_reversion,5w,AAPL,2019-01-30 00:00:00+00:00,2019-03-07 00:00:00+00:00,-1.0,0.0,0.04834993494740636
ht2.vwap_reversion,1d,AAPL,2019-03-07 00:00:00+00:00,2019-03-08 00:00:00+00:00,0.0,,0.0023767621251047366
ht2.vwap_reversion,1w,AAPL,2019-03-07 00:00:00+00:00,2019-03-14 00:00:00+00:00,0.0,,0.06510124971356346
ht2.vwap_reversion,5w,AAPL,2019-03-07 00:00:00+00:00,2019-04-11 00:00:00+00:00,0.0,,0.15333310978814874
ht2.vwap_reversion,1d,AAPL,2019-04-11 00:00:00+00:00,2019-04-12 00:00:00+00:00,0.0,,-0.0004020399338727776
ht2.vwap_reversion,1w,AAPL,2019-04-11 00:00:00+00:00,2019-04-18 00:00:00+00:00,0.0,,0.024679630467958624
ht2.vwap_reversion,5w,AAPL,2019-04-11 00:00:00+00:00,2019-05-17 00:00:00+00:00,0.0,,-0.04635427014812421
ht2.vwap_reversion,1d,AAPL,2019-05-17 00:00:00+00:00,2019-05-20 00:00:00+00:00,0.0,,-0.03126944760504313
ht2.vwap_reversion,1w,AAPL,2019-05-17 00:00:00+00:00,2019-05-24 00:00:00+00:00,0.0,,-0.053068500075710845
ht2.vwap_reversion,5w,AAPL,2019-05-17 00:00:00+00:00,2019-06-24 00:00:00+00:00,0.0,,0.05068814911033259
ht2.vwap_reversion,1d,AAPL,2019-06-24 00:00:00+00:00,2019-06-25 00:00:00+00:00,0.0,,-0.015157722475477864
ht2.vwap_reversion,1w,AAPL,2019-06-24 00:00:00+00:00,2019-07-01 00:00:00+00:00,0.0,,0.0149560556902546
ht2.vwap_reversion,5w,AAPL,2019-06-24 00:00:00+00:00,2019-07-30 00:00:00+00:00,0.0,,0.0513647472152261
ht2.vwap_reversion,1d,AAPL,2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,0.0,,0.020404025577277496
ht2.vwap_reversion,1w,AAPL,2019-07-30 00:00:00+00:00,2019-08-06 00:00:00+00:00,0.0,,-0.05642306480861414
ht2.vwap_reversion,5w,AAPL,2019-07-30 00:00:00+00:00,2019-09-04 00:00:00+00:00,0.0,,0.005770789183172198
ht2.vwap_reversion,1d,AAPL,2019-09-04 00:00:00+00:00,2019-09-05 00:00:00+00:00,0.0,,0.019551539224697434
ht2.vwap_reversion,1w,AAPL,2019-09-04 00:00:00+00:00,2019-09-11 00:00:00+00:00,0.0,,0.06883686063775163
ht2.vwap_reversion,5w,AAPL,2019-09-04 00:00:00+00:00,2019-10-09 00:00:00+00:00,0.0,,0.08528111157292528
ht2.vwap_reversion,1d,AAPL,2019-10-09 00:00:00+00:00,2019-10-10 00:00:00+00:00,0.0,,0.013478417421632916
ht2.vwap_reversion,1w,AAPL,2019-10-09 00:00:00+00:00,2019-10-16 00:00:00+00:00,0.0,,0.03233056602811546
ht2.vwap_reversion,5w,AAPL,2019-10-09 00:00:00+00:00,2019-11-13 00:00:00+00:00,0.0,,0.16840919837098034
ht2.vwap_reversion,1d,AAPL,2019-11-13 00:00:00+00:00,2019-11-14 00:00:00+00:00,0.0,,-0.006919129856194917
ht2.vwap_reversion,1w,AAPL,2019-11-13 00:00:00+00:00,2019-11-20 00:00:00+00:00,0.0,,-0.004839740323576369
ht2.vwap_reversion,5w,AAPL,2019-11-13 00:00:00+00:00,2019-12-19 00:00:00+00:00,0.0,,0.05879668870599386
ht2.vwap_reversion,1d,AAPL,2019-12-19 00:00:00+00:00,2019-12-20 00:00:00+00:00,0.0,,-0.0020710898681572942
ht2.vwap_reversion,1w,AAPL,2019-12-19 00:00:00+00:00,2019-12-27 00:00:00+00:00,0.0,,0.03492635860709892
ht2.vwap_reversion,5w,AAPL,2019-12-19 00:00:00+00:00,2020-01-28 00:00:00+00:00,0.0,,0.13452663407303467
ht2.vwap_reversion,1d,AAPL,2020-01-28 00:00:00+00:00,2020-01-29 00:00:00+00:00,0.0,,0.020932336560154363
ht2.vwap_reversion,1w,AAPL,2020-01-28 00:00:00+00:00,2020-02-04 00:00:00+00:00,0.0,,0.0036513196798495517
ht2.vwap_reversion,5w,AAPL,2020-01-28 00:00:00+00:00,2020-03-04 00:00:00+00:00,0.0,,-0.04479700668635134
ht2.vwap_reversion,1d,AAPL,2020-03-04 00:00:00+00:00,2020-03-05 00:00:00+00:00,0.0,,-0.03243705289853094
ht2.vwap_reversion,1w,AAPL,2020-03-04 00:00:00+00:00,2020-03-11 00:00:00+00:00,0.0,,-0.09020935941289843
ht2.vwap_reversion,5w,AAPL,2020-03-04 00:00:00+00:00,2020-04-08 00:00:00+00:00,0.0,,-0.12112700131880105
ht2.vwap_reversion,1d,AAPL,2020-04-08 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,0.007216166381145861
ht2.vwap_reversion,1w,AAPL,2020-04-08 00:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,0.07749850502821731
ht2.vwap_reversion,5w,AAPL,2020-04-08 00:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,0.16652725485137654
ht2.vwap_reversion,1d,AAPL,2020-05-14 00:00:00+00:00,2020-05-15 00:00:00+00:00,0.0,,-0.005911878371986812
ht2.vwap_reversion,1w,AAPL,2020-05-14 00:00:00+00:00,2020-05-21 00:00:00+00:00,0.0,,0.02361581850658756
ht2.vwap_reversion,5w,AAPL,2020-05-14 00:00:00+00:00,2020-06-19 00:00:00+00:00,0.0,,0.12980562415724206
ht2.vwap_reversion,1d,AAPL,2020-06-19 00:00:00+00:00,2020-06-22 00:00:00+00:00,0.0,,0.026163705325507047
ht2.vwap_reversion,1w,AAPL,2020-06-19 00:00:00+00:00,2020-06-26 00:00:00+00:00,0.0,,0.011180349789932542
ht2.vwap_reversion,5w,AAPL,2020-06-19 00:00:00+00:00,2020-07-27 00:00:00+00:00,0.0,,0.0844104006073263
ht2.vwap_reversion,1d,AAPL,2020-07-27 00:00:00+00:00,2020-07-28 00:00:00+00:00,0.0,,-0.016427739780409456
ht2.vwap_reversion,1w,AAPL,2020-07-27 00:00:00+00:00,2020-08-03 00:00:00+00:00,0.0,,0.14900872494403683
ht2.vwap_reversion,5w,AAPL,2020-07-27 00:00:00+00:00,2020-08-31 00:00:00+00:00,0.0,,0.3634916712132912
ht2.vwap_reversion,1d,AAPL,2020-08-31 00:00:00+00:00,2020-09-01 00:00:00+00:00,0.0,,0.03983255753684167
ht2.vwap_reversion,1w,AAPL,2020-08-31 00:00:00+00:00,2020-09-08 00:00:00+00:00,0.0,,-0.12569739477209607
ht2.vwap_reversion,5w,AAPL,2020-08-31 00:00:00+00:00,2020-10-06 00:00:00+00:00,0.0,,-0.1230624991268362
ht2.vwap_reversion,1d,AAPL,2020-10-06 00:00:00+00:00,2020-10-07 00:00:00+00:00,0.0,,0.016967158948396843
ht2.vwap_reversion,1w,AAPL,2020-10-06 00:00:00+00:00,2020-10-13 00:00:00+00:00,0.0,,0.07016592116085607
ht2.vwap_reversion,5w,AAPL,2020-10-06 00:00:00+00:00,2020-11-10 00:00:00+00:00,0.0,,0.026600146357850907
ht2.vwap_reversion,1d,AAPL,2020-11-10 00:00:00+00:00,2020-11-11 00:00:00+00:00,0.0,,0.03035268616996567
ht2.vwap_reversion,1w,AAPL,2020-11-10 00:00:00+00:00,2020-11-17 00:00:00+00:00,0.0,,0.02949029923119073
ht2.vwap_reversion,5w,AAPL,2020-11-10 00:00:00+00:00,2020-12-16 00:00:00+00:00,0.0,,0.10209547286161258
ht2.vwap_reversion,1d,AAPL,2020-12-16 00:00:00+00:00,2020-12-17 00:00:00+00:00,0.0,,0.006963403700513293
ht2.vwap_reversion,1w,AAPL,2020-12-16 00:00:00+00:00,2020-12-23 00:00:00+00:00,0.0,,0.024645780923700178
ht2.vwap_reversion,5w,AAPL,2020-12-16 00:00:00+00:00,2021-01-25 00:00:00+00:00,0.0,,0.11822235951830495
ht2.vwap_reversion,1d,AAPL,2021-01-25 00:00:00+00:00,2021-01-26 00:00:00+00:00,0.0,,0.0016793139425177461
ht2.vwap_reversion,1w,AAPL,2021-01-25 00:00:00+00:00,2021-02-01 00:00:00+00:00,0.0,,-0.06143297717287777
ht2.vwap_reversion,5w,AAPL,2021-01-25 00:00:00+00:00,2021-03-02 00:00:00+00:00,0.0,,-0.12323711901870893
ht2.vwap_reversion,1d,AAPL,2021-03-02 00:00:00+00:00,2021-03-03 00:00:00+00:00,0.0,,-0.02445642493782285
ht2.vwap_reversion,1w,AAPL,2021-03-02 00:00:00+00:00,2021-03-09 00:00:00+00:00,0.0,,-0.03220916802510243
ht2.vwap_reversion,5w,AAPL,2021-03-02 00:00:00+00:00,2021-04-07 00:00:00+00:00,0.0,,0.02221876864243222
ht2.vwap_reversion,1d,AAPL,2021-04-07 00:00:00+00:00,2021-04-08 00:00:00+00:00,0.0,,0.019233721261111336
ht2.vwap_reversion,1w,AAPL,2021-04-07 00:00:00+00:00,2021-04-14 00:00:00+00:00,0.0,,0.032290775640002156
ht2.vwap_reversion,5w,AAPL,2021-04-07 00:00:00+00:00,2021-05-12 00:00:00+00:00,0.0,,-0.038479038267308696
ht2.vwap_reversion,1d,AAPL,2021-05-12 00:00:00+00:00,2021-05-13 00:00:00+00:00,1.0,1.0,0.017919578272181047
ht2.vwap_reversion,1w,AAPL,2021-05-12 00:00:00+00:00,2021-05-19 00:00:00+00:00,1.0,1.0,0.015639000966634065
ht2.vwap_reversion,5w,AAPL,2021-05-12 00:00:00+00:00,2021-06-17 00:00:00+00:00,1.0,1.0,0.07347050062631166
ht2.vwap_reversion,1d,AAPL,2021-06-17 00:00:00+00:00,2021-06-18 00:00:00+00:00,0.0,,-0.010091698838256336
ht2.vwap_reversion,1w,AAPL,2021-06-17 00:00:00+00:00,2021-06-24 00:00:00+00:00,0.0,,0.012292689700232895
ht2.vwap_reversion,5w,AAPL,2021-06-17 00:00:00+00:00,2021-07-23 00:00:00+00:00,0.0,,0.12724827638187253
ht2.vwap_reversion,1d,AAPL,2021-07-23 00:00:00+00:00,2021-07-26 00:00:00+00:00,0.0,,0.0028945260279542584
ht2.vwap_reversion,1w,AAPL,2021-07-23 00:00:00+00:00,2021-07-30 00:00:00+00:00,0.0,,-0.018174683158764582
ht2.vwap_reversion,5w,AAPL,2021-07-23 00:00:00+00:00,2021-08-27 00:00:00+00:00,0.0,,0.0017674474131927909
ht2.vwap_reversion,1d,AAPL,2021-08-27 00:00:00+00:00,2021-08-30 00:00:00+00:00,0.0,,0.030417542435645872
ht2.vwap_reversion,1w,AAPL,2021-08-27 00:00:00+00:00,2021-09-03 00:00:00+00:00,0.0,,0.03835833913670106
ht2.vwap_reversion,5w,AAPL,2021-08-27 00:00:00+00:00,2021-10-04 00:00:00+00:00,0.0,,-0.06366060116046302
ht2.vwap_reversion,1d,AAPL,2021-10-04 00:00:00+00:00,2021-10-05 00:00:00+00:00,0.0,,0.014158381020398236
ht2.vwap_reversion,1w,AAPL,2021-10-04 00:00:00+00:00,2021-10-11 00:00:00+00:00,0.0,,0.026376373720274682
ht2.vwap_reversion,5w,AAPL,2021-10-04 00:00:00+00:00,2021-11-08 00:00:00+00:00,0.0,,0.08279110097304998
ht2.vwap_reversion,1d,AAPL,2021-11-08 00:00:00+00:00,2021-11-09 00:00:00+00:00,0.0,,0.002459594818434274
ht2.vwap_reversion,1w,AAPL,2021-11-08 00:00:00+00:00,2021-11-15 00:00:00+00:00,0.0,,-0.0029246822162375397
ht2.vwap_reversion,5w,AAPL,2021-11-08 00:00:00+00:00,2021-12-14 00:00:00+00:00,0.0,,0.15880112742418628
ht2.vwap_reversion,1d,AAPL,2021-12-14 00:00:00+00:00,2021-12-15 00:00:00+00:00,0.0,,0.028509089879418692
ht2.vwap_reversion,1w,AAPL,2021-12-14 00:00:00+00:00,2021-12-21 00:00:00+00:00,0.0,,-0.007686535587548615
ht2.vwap_reversion,5w,AAPL,2021-12-14 00:00:00+00:00,2022-01-20 00:00:00+00:00,0.0,,-0.0563300833869933
ht2.vwap_reversion,1d,AAPL,2022-01-20 00:00:00+00:00,2022-01-21 00:00:00+00:00,1.0,0.0,-0.012765470946506041
ht2.vwap_reversion,1w,AAPL,2022-01-20 00:00:00+00:00,2022-01-27 00:00:00+00:00,1.0,0.0,-0.03215595875965216
ht2.vwap_reversion,5w,AAPL,2022-01-20 00:00:00+00:00,2022-02-25 00:00:00+00:00,1.0,1.0,0.0033435117156799254
ht2.vwap_reversion,1d,AAPL,2022-02-25 00:00:00+00:00,2022-02-28 00:00:00+00:00,0.0,,0.0016377456216212227
ht2.vwap_reversion,1w,AAPL,2022-02-25 00:00:00+00:00,2022-03-04 00:00:00+00:00,0.0,,-0.010191027103577999
ht2.vwap_reversion,5w,AAPL,2022-02-25 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.0,,0.05738554661333506
ht2.vwap_reversion,1d,AAPL,2022-04-01 00:00:00+00:00,2022-04-04 00:00:00+00:00,0.0,,0.02369326689764617
ht2.vwap_reversion,1w,AAPL,2022-04-01 00:00:00+00:00,2022-04-08 00:00:00+00:00,0.0,,-0.02420988283057557
ht2.vwap_reversion,5w,AAPL,2022-04-01 00:00:00+00:00,2022-05-09 00:00:00+00:00,0.0,,-0.12636459730897875
ht2.vwap_reversion,1d,AAPL,2022-05-09 00:00:00+00:00,2022-05-10 00:00:00+00:00,0.0,,0.016112080115768368
ht2.vwap_reversion,1w,AAPL,2022-05-09 00:00:00+00:00,2022-05-16 00:00:00+00:00,0.0,,-0.0428780206692535
ht2.vwap_reversion,5w,AAPL,2022-05-09 00:00:00+00:00,2022-06-14 00:00:00+00:00,0.0,,-0.12692366206923045
